doc_code,doc_label,document_family,source_file,raw_variable,normalized_variable_slug,probable_role,probable_entity,shape_type,source_origin,notes
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,personne_signataire.nom,personne_signataire_nom,identité / qualification personne,personne / associe local,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,personne_signataire.nom_mere,personne_signataire_nom_mere,identité / qualification personne,personne / associe local,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,personne_signataire.nom_pere,personne_signataire_nom_pere,identité / qualification personne,personne / associe local,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,personne_signataire.prenom,personne_signataire_prenom,identité / qualification personne,personne / associe local,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,signature.date,signature_date,date / échéance,signature,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,signature.image_optionnelle,signature_image_optionnelle,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,signature.lieu,signature_lieu,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,societe.capital,societe_capital,montant / capital / titres,société,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,societe.denomination,societe_denomination,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,societe.forme_sociale,societe_forme_sociale,identité / qualification société,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,societe.siege.cp,societe_siege_cp,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,societe.siege.num_voie,societe_siege_num_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,societe.siege.ville,societe_siege_ville,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/lot_01_analysis_and_specs_v1.md,societe.siege.voie,societe_siege_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,docs/delivery/render_style_system_v1.md,associes[],associes_list,collection répétable,associe,list_repeated,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[civilite],civilite,identité / qualification personne,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[cp_perso],cp_perso,adresse / localisation,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[date_naissance],date_naissance,date / échéance,à qualifier,date,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[date_signature],date_signature,date / échéance,signature,date,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[lieu_signature],lieu_signature,signature / clôture,signature,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[nationalite],nationalite,identité / qualification personne,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[nom],nom,identité / qualification personne,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[nom_mere],nom_mere,identité / qualification personne,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[nom_pere],nom_pere,identité / qualification personne,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[num_voie_perso],num_voie_perso,adresse / localisation,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[prenom],prenom,identité / qualification personne,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[signature],signature,signature / clôture,signature,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[ville_perso],ville_perso,adresse / localisation,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-001,Déclaration sur l’honneur de non-condamnation,documents communs,project/source_documents/lot_01/declaration_non_condamnation_transforme.docx,[voie_perso],voie_perso,adresse / localisation,à qualifier,atomic,template_docx,placeholder entre crochets extrait du template DOCX
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,[capital_social],capital_social,montant / capital / titres,à qualifier,amount,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,[civilite],civilite,identité / qualification personne,à qualifier,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,[date_signature],date_signature,date / échéance,signature,date,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,[denomination_societe],denomination_societe,identité / qualification personne,société,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,domiciliation.adresse_affichee,domiciliation_adresse_affichee,adresse / localisation,domiciliation,composite,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,[lieu_signature],lieu_signature,signature / clôture,signature,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,[nom],nom,identité / qualification personne,à qualifier,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,[prenom],prenom,identité / qualification personne,à qualifier,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,signataire.civilite_affichage,signataire_civilite_affichage,identité / qualification personne,signataire,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,signataire.nom,signataire_nom,identité / qualification personne,signataire,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,signataire.prenom,signataire_prenom,identité / qualification personne,signataire,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,signature.date,signature_date,date / échéance,signature,date,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,signature.lieu,signature_lieu,signature / clôture,signature,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,societe.capital_social,societe_capital_social,montant / capital / titres,société,amount,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/08_DICTIONNAIRE_VARIABLES_CANONIQUES_V1.md,societe.denomination,societe_denomination,identité / qualification personne,société,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,canonique,canonique,à qualifier,à qualifier,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,[capital_social],capital_social,montant / capital / titres,à qualifier,amount,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,[civilite],civilite,identité / qualification personne,à qualifier,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-002,Autorisation de domiciliation,documents communs,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,[date_signature],date_signature,date / échéance,signature,date,code_mapping,référentiel canonique V1 / mapping document-variable
